Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Month,Year,Revenue
3811,2024-10-02,Wednesday,Apple,7,56317.87,Ramesh Solanki,41,Coimbatore,Debit Card,2,iPhone SE,October,2024,394225.09
3832,2024-10-08,Tuesday,Xiaomi,8,34675.31,Vivek Sheth,25,Jodhpur,UPI,2,Redmi 9,October,2024,277402.48
272,2021-12-25,Saturday,OnePlus,2,58097.17,Kiran Ghosh,27,Kanpur,UPI,2,OnePlus Nord,December,2021,116194.34
417,2022-02-02,Wednesday,OnePlus,5,56325.37,Aditya Menon,57,Lucknow,UPI,2,OnePlus 8T,February,2022,281626.85000000003
428,2022-02-05,Saturday,OnePlus,7,27443.34,Navin Mathur,35,Rajkot,Credit Card,2,OnePlus 8T,February,2022,192103.38
435,2022-02-07,Monday,OnePlus,6,12407.48,Arun Deshmukh,38,Jodhpur,Cash,2,OnePlus 9,February,2022,74444.88
491,2022-02-23,Wednesday,OnePlus,7,57035.72,Sanjay Das,22,Madurai,UPI,2,OnePlus 8T,February,2022,399250.04000000004
551,2022-03-13,Sunday,OnePlus,5,47826.89,Rohan Pathak,27,Patna,Cash,2,OnePlus Nord,March,2022,239134.45
789,2022-05-22,Sunday,OnePlus,7,47462.36,Sunil Patel,32,Indore,Credit Card,2,OnePlus 8T,May,2022,332236.52
807,2022-05-28,Saturday,OnePlus,6,49712.7,Pankaj Shah,19,Coimbatore,UPI,2,OnePlus 8T,May,2022,298276.19999999995
822,2022-05-31,Tuesday,OnePlus,5,17101.73,Anita Menon,27,Kolkata,Debit Card,2,OnePlus 9,May,2022,85508.65
843,2022-06-06,Monday,OnePlus,9,56589.21,Vivek Srivastava,23,Patna,Credit Card,2,OnePlus Nord,June,2022,509302.89
848,2022-06-07,Tuesday,OnePlus,6,10926.85,Priyanka Goyal,35,Kanpur,UPI,2,OnePlus 9,June,2022,65561.1
870,2022-06-14,Tuesday,OnePlus,2,33946.56,Sachin Rawat,52,Vadodara,UPI,2,OnePlus 8T,June,2022,67893.12
887,2022-06-19,Sunday,OnePlus,5,46541.74,Priyanka Nambiar,48,Rajkot,Cash,2,OnePlus Nord,June,2022,232708.69999999998
956,2022-07-09,Saturday,OnePlus,3,28583.75,Rohan Pathak,33,Madurai,Credit Card,2,OnePlus 9,July,2022,85751.25
961,2022-07-10,Sunday,OnePlus,9,49585.82,Lalita Desai,56,Chennai,Cash,2,OnePlus Nord,July,2022,446272.38
965,2022-07-11,Monday,OnePlus,8,46514.99,Vinod Chatterjee,36,Madurai,UPI,2,OnePlus 9,July,2022,372119.92
1930,2023-04-11,Tuesday,OnePlus,1,22855.33,Isha Gupta,43,Hyderabad,Debit Card,2,OnePlus Nord,April,2023,22855.33
1983,2023-04-26,Wednesday,OnePlus,4,65650.21,Navin Solanki,49,Bhopal,Debit Card,2,OnePlus 9,April,2023,262600.84
2011,2023-05-03,Wednesday,OnePlus,4,48045.52,Namita Sheth,50,Jodhpur,Debit Card,2,OnePlus 8T,May,2023,192182.08
2021,2023-05-06,Saturday,OnePlus,9,69501.97,Anjali Jain,41,Bhopal,Credit Card,2,OnePlus 8T,May,2023,625517.73
2061,2023-05-17,Wednesday,OnePlus,8,12482.46,Anjali Varma,36,Bhopal,Credit Card,2,OnePlus Nord,May,2023,99859.68
2101,2023-05-28,Sunday,OnePlus,3,66346.55,Sneha Menon,29,Vadodara,Debit Card,2,OnePlus 9,May,2023,199039.65000000002
2169,2023-06-16,Friday,OnePlus,2,42266.35,Vijay Varma,35,Indore,Credit Card,2,OnePlus 9,June,2023,84532.7
2183,2023-06-20,Tuesday,OnePlus,2,43292.02,Yogesh Menon,20,Vadodara,Debit Card,2,OnePlus 9,June,2023,86584.04
2244,2023-07-08,Saturday,OnePlus,9,55504.52,Sunita Mehta,57,Coimbatore,Debit Card,2,OnePlus Nord,July,2023,499540.68
2258,2023-07-12,Wednesday,OnePlus,8,48620.75,Pankaj Sheth,38,Bangalore,Credit Card,2,OnePlus 9,July,2023,388966.0
2335,2023-08-03,Thursday,OnePlus,4,52557.83,Priya Dutta,59,Gorakhpur,Credit Card,2,OnePlus 8T,August,2023,210231.32
2345,2023-08-06,Sunday,OnePlus,7,14791.39,Kunal Shah,32,Gorakhpur,Cash,2,OnePlus 9,August,2023,103539.73
2356,2023-08-09,Wednesday,OnePlus,2,46878.47,Sunita Sharma,37,Patna,Cash,2,OnePlus 9,August,2023,93756.94
2408,2023-08-23,Wednesday,OnePlus,9,44564.85,Sachin Kaur,38,Hyderabad,Cash,2,OnePlus Nord,August,2023,401083.64999999997
2413,2023-08-25,Friday,OnePlus,7,33148.75,Namita Roy,33,Lucknow,Debit Card,2,OnePlus 8T,August,2023,232041.25
2473,2023-09-10,Sunday,OnePlus,9,15702.79,Gita Mehta,20,Kanpur,Debit Card,2,OnePlus 8T,September,2023,141325.11000000002
2479,2023-09-12,Tuesday,OnePlus,5,11525.24,Sumit Alva,24,Rajkot,Credit Card,2,OnePlus Nord,September,2023,57626.2
2498,2023-09-17,Sunday,OnePlus,7,37870.74,Sachin Kulkarni,46,Kolkata,Credit Card,2,OnePlus Nord,September,2023,265095.18
2510,2023-09-20,Wednesday,OnePlus,9,46151.55,Priya Siddiqui,33,Lucknow,UPI,2,OnePlus Nord,September,2023,415363.95
2529,2023-09-26,Tuesday,OnePlus,3,26507.67,Nikhil Rathod,25,Gorakhpur,Debit Card,2,OnePlus 8T,September,2023,79523.01
2638,2023-10-28,Saturday,OnePlus,1,13376.5,Neeta Solanki,33,Hyderabad,Credit Card,2,OnePlus Nord,October,2023,13376.5
2642,2023-10-29,Sunday,OnePlus,4,44664.15,Sunil Siddiqui,43,Bangalore,UPI,2,OnePlus 9,October,2023,178656.6
2645,2023-10-29,Sunday,OnePlus,4,48971.95,Reena Deshmukh,22,Vadodara,Credit Card,2,OnePlus 8T,October,2023,195887.8
2669,2023-11-05,Sunday,OnePlus,3,41378.89,Anand Siddiqui,38,Vadodara,Cash,2,OnePlus Nord,November,2023,124136.67
2680,2023-11-08,Wednesday,OnePlus,2,61903.75,Lata Joshi,48,Bangalore,Debit Card,2,OnePlus 9,November,2023,123807.5
2708,2023-11-16,Thursday,OnePlus,8,53595.15,Navin Kaur,50,Kanpur,Debit Card,2,OnePlus 8T,November,2023,428761.2
2734,2023-11-24,Friday,OnePlus,2,53546.26,Sanjay Roy,19,Indore,Cash,2,OnePlus 9,November,2023,107092.52
2765,2023-12-03,Sunday,OnePlus,1,12287.09,Ravi Kaur,30,Ludhiana,Cash,2,OnePlus 9,December,2023,12287.09
2786,2023-12-09,Saturday,OnePlus,1,27603.77,Umesh Kumar,30,Bangalore,UPI,2,OnePlus Nord,December,2023,27603.77
2800,2023-12-13,Wednesday,OnePlus,1,33880.39,Vijay Rawat,50,Bangalore,Cash,2,OnePlus 8T,December,2023,33880.39
2832,2023-12-23,Saturday,OnePlus,7,34019.29,Krishna Sharma,38,Indore,UPI,2,OnePlus Nord,December,2023,238135.03
2891,2024-01-09,Tuesday,OnePlus,2,64460.92,Shruti Iyer,36,Hyderabad,Credit Card,2,OnePlus Nord,January,2024,128921.84
2901,2024-01-12,Friday,OnePlus,8,56584.2,Kavita Singh,50,Coimbatore,Cash,2,OnePlus Nord,January,2024,452673.6
2975,2024-02-03,Saturday,OnePlus,4,64866.68,Bhavana Rawat,49,Chennai,Credit Card,2,OnePlus Nord,February,2024,259466.72
3098,2024-03-09,Saturday,OnePlus,8,18729.49,Anita Ghosh,32,Ranchi,Debit Card,2,OnePlus 9,March,2024,149835.92
3220,2024-04-13,Saturday,OnePlus,6,15953.73,Aditya Rao,33,Indore,UPI,2,OnePlus Nord,April,2024,95722.38
3241,2024-04-19,Friday,OnePlus,5,31619.27,Manoj Dutta,42,Kanpur,Cash,2,OnePlus 9,April,2024,158096.35
3327,2024-05-14,Tuesday,OnePlus,5,29041.25,Tanuja Mathur,45,Ranchi,Debit Card,2,OnePlus 9,May,2024,145206.25
3379,2024-05-30,Thursday,OnePlus,7,44070.46,Rohan Roy,20,Coimbatore,UPI,2,OnePlus 9,May,2024,308493.22
3392,2024-06-03,Monday,OnePlus,3,42177.9,Sachin Shah,32,Vadodara,UPI,2,OnePlus 8T,June,2024,126533.70000000001
3403,2024-06-06,Thursday,OnePlus,7,63366.81,Mala Menon,58,Lucknow,Credit Card,2,OnePlus 9,June,2024,443567.67
3515,2024-07-06,Saturday,OnePlus,8,20251.61,Rajesh Nambiar,18,Hyderabad,Cash,2,OnePlus 9,July,2024,162012.88
3543,2024-07-14,Sunday,OnePlus,6,30605.24,Rajesh Desai,20,Kolkata,UPI,2,OnePlus Nord,July,2024,183631.44
3566,2024-07-21,Sunday,OnePlus,4,39733.34,Harish Solanki,42,Kolkata,Debit Card,2,OnePlus Nord,July,2024,158933.36
3577,2024-07-24,Wednesday,OnePlus,1,65403.08,Mala Ghosh,58,Ranchi,UPI,2,OnePlus Nord,July,2024,65403.08
3590,2024-07-28,Sunday,OnePlus,4,64674.12,Rohan Roy,26,Kolkata,Credit Card,2,OnePlus Nord,July,2024,258696.48
3658,2024-08-17,Saturday,OnePlus,8,33262.4,Lalita Shah,31,Madurai,UPI,2,OnePlus 9,August,2024,266099.2
3768,2024-09-19,Thursday,OnePlus,4,50287.48,Manoj Sharma,48,Jodhpur,Cash,2,OnePlus Nord,September,2024,201149.92
3806,2024-10-01,Tuesday,OnePlus,3,42937.1,Lata Bhattacharya,41,Patna,UPI,2,OnePlus Nord,October,2024,128811.29999999999
31,2021-10-18,Monday,Samsung,4,34238.58,Bhavana Siddiqui,41,Ludhiana,Debit Card,2,Galaxy Note 20,October,2021,136954.32
50,2021-10-24,Sunday,Samsung,6,62465.02,Anand Nair,34,Madurai,UPI,2,Galaxy Note 20,October,2021,374790.12
54,2021-10-25,Monday,Samsung,2,34409.36,Mala Malhotra,39,Bhopal,UPI,2,Galaxy Note 20,October,2021,68818.72
459,2022-02-14,Monday,Samsung,4,58789.0,Tapan Deshmukh,32,Rajkot,UPI,2,Galaxy A51,February,2022,235156.0
481,2022-02-20,Sunday,Samsung,2,43688.68,Devendra Rao,35,Vadodara,Cash,2,Galaxy S21,February,2022,87377.36
534,2022-03-08,Tuesday,Samsung,2,47851.06,Rajesh Yadav,58,Kanpur,Cash,2,Galaxy Note 20,March,2022,95702.12
539,2022-03-10,Thursday,Samsung,3,59934.35,Neeta Mishra,58,Ranchi,Cash,2,Galaxy Note 20,March,2022,179803.05
578,2022-03-21,Monday,Samsung,1,60858.42,Yogesh Reddy,29,Ranchi,Credit Card,2,Galaxy S21,March,2022,60858.42
860,2022-06-11,Saturday,Samsung,2,66698.02,Devendra Rao,35,Indore,UPI,2,Galaxy Note 20,June,2022,133396.04
913,2022-06-27,Monday,Samsung,3,43795.35,Navin Joshi,58,Hyderabad,UPI,2,Galaxy Note 20,June,2022,131386.05
923,2022-06-30,Thursday,Samsung,3,20283.9,Meena Roy,32,Lucknow,Cash,2,Galaxy S21,June,2022,60851.700000000004
1931,2023-04-11,Tuesday,Samsung,7,30452.98,Meena Roy,39,Ranchi,Credit Card,2,Galaxy Note 20,April,2023,213170.86
1967,2023-04-21,Friday,Samsung,5,15795.32,Bina Nair,35,Gorakhpur,UPI,2,Galaxy S21,April,2023,78976.6
1974,2023-04-23,Sunday,Samsung,3,25047.9,Deepika Menon,27,Hyderabad,Debit Card,2,Galaxy S21,April,2023,75143.70000000001
1989,2023-04-27,Thursday,Samsung,6,47009.01,Vijay Das,53,Kanpur,Debit Card,2,Galaxy A51,April,2023,282054.06
2008,2023-05-02,Tuesday,Samsung,5,33506.3,Bhavana Rawat,23,Bangalore,Cash,2,Galaxy S21,May,2023,167531.5
2013,2023-05-04,Thursday,Samsung,2,18295.92,Reena Srivastava,25,Rajkot,UPI,2,Galaxy A51,May,2023,36591.84
2095,2023-05-27,Saturday,Samsung,9,62814.88,Manoj Shah,35,Ludhiana,Credit Card,2,Galaxy A51,May,2023,565333.9199999999
2098,2023-05-27,Saturday,Samsung,4,53150.68,Lata Kaur,56,Kanpur,Debit Card,2,Galaxy A51,May,2023,212602.72
2113,2023-06-01,Thursday,Samsung,9,42035.71,Aditya Rao,26,Hyderabad,Debit Card,2,Galaxy S21,June,2023,378321.39
2121,2023-06-03,Saturday,Samsung,5,60048.11,Priyanka Ghosh,45,Hyderabad,Cash,2,Galaxy S21,June,2023,300240.55
2151,2023-06-11,Sunday,Samsung,4,10514.15,Pankaj Kapoor,18,Coimbatore,Debit Card,2,Galaxy S21,June,2023,42056.6
2198,2023-06-24,Saturday,Samsung,7,40086.85,Manoj Luthra,54,Lucknow,Cash,2,Galaxy Note 20,June,2023,280607.95
2249,2023-07-09,Sunday,Samsung,7,48680.34,Amit Ghosh,28,Hyderabad,UPI,2,Galaxy A51,July,2023,340762.38
2257,2023-07-11,Tuesday,Samsung,4,60455.43,Neeta Sharma,28,Hyderabad,Credit Card,2,Galaxy S21,July,2023,241821.72
2284,2023-07-19,Wednesday,Samsung,5,52766.31,Rohan Jain,20,Gorakhpur,UPI,2,Galaxy S21,July,2023,263831.55
2294,2023-07-22,Saturday,Samsung,4,39932.37,Kiran Alva,23,Bangalore,UPI,2,Galaxy S21,July,2023,159729.48
2314,2023-07-28,Friday,Samsung,1,63052.44,Vijay Das,46,Lucknow,UPI,2,Galaxy Note 20,July,2023,63052.44
2327,2023-08-01,Tuesday,Samsung,8,52321.76,Kavita Goyal,31,Ranchi,Credit Card,2,Galaxy Note 20,August,2023,418574.08
2341,2023-08-05,Saturday,Samsung,9,46913.69,Tapan Chatterjee,27,Hyderabad,Debit Card,2,Galaxy S21,August,2023,422223.21
2390,2023-08-18,Friday,Samsung,7,18493.13,Ravi Kumar,45,Bhopal,Credit Card,2,Galaxy A51,August,2023,129451.91
2391,2023-08-19,Saturday,Samsung,7,60047.53,Kavita Kumar,32,Rajkot,UPI,2,Galaxy S21,August,2023,420332.70999999996
2404,2023-08-22,Tuesday,Samsung,3,31254.76,Priya Prasad,51,Gorakhpur,Debit Card,2,Galaxy Note 20,August,2023,93764.28
2412,2023-08-25,Friday,Samsung,4,37378.47,Sunil Siddiqui,30,Bhopal,UPI,2,Galaxy A51,August,2023,149513.88
2422,2023-08-27,Sunday,Samsung,1,57560.65,Monika Deshmukh,54,Indore,Debit Card,2,Galaxy S21,August,2023,57560.65
2447,2023-09-03,Sunday,Samsung,4,45632.43,Arun Kumar,59,Madurai,Debit Card,2,Galaxy A51,September,2023,182529.72
2482,2023-09-13,Wednesday,Samsung,2,13698.51,Rohan Mishra,29,Kolkata,Debit Card,2,Galaxy A51,September,2023,27397.02
2483,2023-09-13,Wednesday,Samsung,5,67512.74,Radha Kulkarni,27,Ranchi,Credit Card,2,Galaxy S21,September,2023,337563.7
2523,2023-09-24,Sunday,Samsung,2,52236.52,Nikhil Yadav,46,Bhopal,UPI,2,Galaxy A51,September,2023,104473.04
2639,2023-10-28,Saturday,Samsung,5,34719.64,Anita Arora,53,Ludhiana,Debit Card,2,Galaxy A51,October,2023,173598.2
2683,2023-11-09,Thursday,Samsung,9,23074.27,Bina Nair,57,Ranchi,Debit Card,2,Galaxy Note 20,November,2023,207668.43
2691,2023-11-11,Saturday,Samsung,5,47746.82,Shruti Joshi,47,Jodhpur,UPI,2,Galaxy Note 20,November,2023,238734.1
2727,2023-11-22,Wednesday,Samsung,1,69116.2,Sachin Jain,50,Ludhiana,Debit Card,2,Galaxy Note 20,November,2023,69116.2
2839,2023-12-24,Sunday,Samsung,4,30105.55,Amit Teja,43,Kolkata,Credit Card,2,Galaxy A51,December,2023,120422.2
2851,2023-12-28,Thursday,Samsung,7,54064.28,Sunil Kapoor,47,Ranchi,Debit Card,2,Galaxy A51,December,2023,378449.95999999996
2860,2023-12-31,Sunday,Samsung,8,20823.25,Arun Jain,41,Vadodara,UPI,2,Galaxy Note 20,December,2023,166586.0
2899,2024-01-11,Thursday,Samsung,6,48830.07,Arun Shah,32,Ranchi,Debit Card,2,Galaxy Note 20,January,2024,292980.42
2935,2024-01-22,Monday,Samsung,8,61449.12,Shruti Iyer,56,Ranchi,Debit Card,2,Galaxy S21,January,2024,491592.96
2982,2024-02-05,Monday,Samsung,3,55778.16,Sunita Ahuja,21,Hyderabad,UPI,2,Galaxy Note 20,February,2024,167334.48
2983,2024-02-05,Monday,Samsung,5,52210.49,Rohan Shah,45,Bhopal,Cash,2,Galaxy Note 20,February,2024,261052.44999999998
3016,2024-02-15,Thursday,Samsung,2,47389.71,Rajesh Arora,38,Lucknow,Cash,2,Galaxy A51,February,2024,94779.42
3045,2024-02-23,Friday,Samsung,5,15204.87,Sneha Thakur,51,Lucknow,Cash,2,Galaxy Note 20,February,2024,76024.35
3067,2024-02-29,Thursday,Samsung,5,67926.53,Harish Kapoor,49,Kanpur,Debit Card,2,Galaxy Note 20,February,2024,339632.65
3126,2024-03-17,Sunday,Samsung,6,39395.91,Harish Mishra,24,Jodhpur,UPI,2,Galaxy Note 20,March,2024,236375.46000000002
3128,2024-03-18,Monday,Samsung,1,25459.42,Monika Ahuja,22,Madurai,Cash,2,Galaxy S21,March,2024,25459.42
3164,2024-03-28,Thursday,Samsung,8,41201.17,Arun Iyer,26,Chennai,Cash,2,Galaxy A51,March,2024,329609.36
3165,2024-03-29,Friday,Samsung,9,50798.71,Anand Chatterjee,38,Chennai,Debit Card,2,Galaxy Note 20,March,2024,457188.39
3167,2024-03-29,Friday,Samsung,6,37655.25,Ramesh Chatterjee,42,Vadodara,Credit Card,2,Galaxy S21,March,2024,225931.5
3265,2024-04-27,Saturday,Samsung,7,44622.51,Kiran Singh,38,Patna,Debit Card,2,Galaxy A51,April,2024,312357.57
3291,2024-05-04,Saturday,Samsung,7,57409.98,Sunita Prasad,42,Rajkot,UPI,2,Galaxy Note 20,May,2024,401869.86000000004
3321,2024-05-13,Monday,Samsung,1,39524.9,Sumit Sheth,27,Kolkata,Credit Card,2,Galaxy Note 20,May,2024,39524.9
3336,2024-05-17,Friday,Samsung,9,32984.82,Krishna Iyer,40,Bhopal,UPI,2,Galaxy Note 20,May,2024,296863.38
3388,2024-06-02,Sunday,Samsung,9,43230.42,Nikhil Varma,52,Ludhiana,Credit Card,2,Galaxy S21,June,2024,389073.77999999997
3415,2024-06-10,Monday,Samsung,6,30618.84,Meena Desai,54,Indore,Credit Card,2,Galaxy S21,June,2024,183713.04
3420,2024-06-11,Tuesday,Samsung,4,66702.25,Anand Nair,57,Indore,Credit Card,2,Galaxy A51,June,2024,266809.0
3430,2024-06-13,Thursday,Samsung,8,44891.83,Navin Pathak,44,Bangalore,UPI,2,Galaxy Note 20,June,2024,359134.64
3445,2024-06-17,Monday,Samsung,4,50958.69,Manoj Shah,24,Gorakhpur,UPI,2,Galaxy S21,June,2024,203834.76
3446,2024-06-17,Monday,Samsung,7,22501.65,Rajesh Yadav,18,Madurai,Debit Card,2,Galaxy Note 20,June,2024,157511.55000000002
3463,2024-06-22,Saturday,Samsung,2,11534.74,Anjali Gupta,47,Bangalore,Debit Card,2,Galaxy S21,June,2024,23069.48
3482,2024-06-27,Thursday,Samsung,7,25189.13,Anand Joshi,34,Gorakhpur,Credit Card,2,Galaxy Note 20,June,2024,176323.91
3513,2024-07-05,Friday,Samsung,1,59518.09,Nikhil Luthra,45,Kanpur,Cash,2,Galaxy S21,July,2024,59518.09
3520,2024-07-07,Sunday,Samsung,9,39675.39,Vivek Sheth,43,Ranchi,UPI,2,Galaxy Note 20,July,2024,357078.51
100,2021-11-06,Saturday,Vivo,8,38722.1,Krishna Bhattacharya,38,Gorakhpur,Cash,2,Vivo S1,November,2021,309776.8
427,2022-02-04,Friday,Vivo,5,15639.46,Vivek Alva,56,Coimbatore,Debit Card,2,Vivo V20,February,2022,78197.29999999999
514,2022-03-02,Wednesday,Vivo,9,56306.98,Vinod Kumar,51,Gorakhpur,Debit Card,2,Vivo S1,March,2022,506762.82
532,2022-03-07,Monday,Vivo,9,59292.13,Rohan Menon,42,Indore,UPI,2,Vivo V20,March,2022,533629.1699999999
544,2022-03-11,Friday,Vivo,9,47339.0,Sanjay Menon,34,Kolkata,Credit Card,2,Vivo S1,March,2022,426051.0
559,2022-03-16,Wednesday,Vivo,4,23324.93,Monika Chatterjee,59,Coimbatore,Debit Card,2,Vivo V20,March,2022,93299.72
858,2022-06-10,Friday,Vivo,1,53912.4,Yogesh Kulkarni,30,Kanpur,UPI,2,Vivo S1,June,2022,53912.4
865,2022-06-12,Sunday,Vivo,9,14512.12,Sumit Alva,57,Ludhiana,Debit Card,2,Vivo Y51,June,2022,130609.08
912,2022-06-27,Monday,Vivo,6,12899.46,Pankaj Desai,54,Coimbatore,Debit Card,2,Vivo Y51,June,2022,77396.76
963,2022-07-11,Monday,Vivo,9,51211.99,Sanjay Roy,53,Gorakhpur,UPI,2,Vivo V20,July,2022,460907.91
1934,2023-04-12,Wednesday,Vivo,2,48300.51,Meena Menon,24,Vadodara,Credit Card,2,Vivo Y51,April,2023,96601.02
1942,2023-04-14,Friday,Vivo,1,42969.37,Sunil Arora,18,Kolkata,Credit Card,2,Vivo S1,April,2023,42969.37
1959,2023-04-19,Wednesday,Vivo,9,60143.3,Anita Mishra,31,Jodhpur,Debit Card,2,Vivo S1,April,2023,541289.7000000001
1964,2023-04-20,Thursday,Vivo,4,50788.65,Devendra Srivastava,20,Ludhiana,Cash,2,Vivo Y51,April,2023,203154.6
1998,2023-04-29,Saturday,Vivo,7,40458.2,Priya Bhattacharya,47,Bangalore,Credit Card,2,Vivo Y51,April,2023,283207.39999999997
2009,2023-05-03,Wednesday,Vivo,4,44627.34,Devendra Arora,31,Bhopal,Cash,2,Vivo Y51,May,2023,178509.36
2056,2023-05-16,Tuesday,Vivo,7,36466.97,Yogesh Luthra,28,Patna,UPI,2,Vivo S1,May,2023,255268.79
2080,2023-05-23,Tuesday,Vivo,6,35968.09,Mala Ghosh,37,Coimbatore,Credit Card,2,Vivo V20,May,2023,215808.53999999998
2086,2023-05-24,Wednesday,Vivo,6,12509.3,Meena Das,56,Indore,Debit Card,2,Vivo Y51,May,2023,75055.79999999999
2088,2023-05-25,Thursday,Vivo,4,43750.73,Sachin Nambiar,29,Madurai,Cash,2,Vivo Y51,May,2023,175002.92
2117,2023-06-02,Friday,Vivo,3,47976.03,Tanuja Mathur,59,Lucknow,Credit Card,2,Vivo V20,June,2023,143928.09
2135,2023-06-07,Wednesday,Vivo,9,30010.74,Namita Mehta,48,Lucknow,Debit Card,2,Vivo S1,June,2023,270096.66000000003
2144,2023-06-09,Friday,Vivo,6,11817.59,Sachin Goyal,43,Lucknow,UPI,2,Vivo Y51,June,2023,70905.54000000001
2199,2023-06-25,Sunday,Vivo,6,41249.72,Pooja Sharma,50,Bhopal,UPI,2,Vivo Y51,June,2023,247498.32
2216,2023-06-30,Friday,Vivo,9,18349.6,Shruti Mehta,53,Ludhiana,UPI,2,Vivo Y51,June,2023,165146.4
2217,2023-06-30,Friday,Vivo,2,24218.82,Sachin Iyer,33,Hyderabad,Debit Card,2,Vivo Y51,June,2023,48437.64
2253,2023-07-10,Monday,Vivo,3,40802.84,Mala Chatterjee,20,Lucknow,Debit Card,2,Vivo V20,July,2023,122408.51999999999
2287,2023-07-20,Thursday,Vivo,9,46130.13,Pankaj Kapoor,18,Coimbatore,UPI,2,Vivo Y51,July,2023,415171.17
2302,2023-07-25,Tuesday,Vivo,2,30440.01,Kavita Teja,51,Kanpur,Cash,2,Vivo S1,July,2023,60880.02
2354,2023-08-09,Wednesday,Vivo,4,69186.86,Monika Nambiar,52,Rajkot,UPI,2,Vivo Y51,August,2023,276747.44
2358,2023-08-10,Thursday,Vivo,4,62746.61,Ayesha Dutta,26,Kanpur,Credit Card,2,Vivo V20,August,2023,250986.44
2362,2023-08-11,Friday,Vivo,6,14230.3,Pankaj Mehta,40,Vadodara,UPI,2,Vivo S1,August,2023,85381.79999999999
2364,2023-08-12,Saturday,Vivo,9,53181.67,Kiran Pathak,47,Jodhpur,UPI,2,Vivo Y51,August,2023,478635.02999999997
2420,2023-08-27,Sunday,Vivo,9,18082.94,Amit Patel,39,Hyderabad,Cash,2,Vivo V20,August,2023,162746.46
2454,2023-09-05,Tuesday,Vivo,5,19611.78,Ramesh Joshi,43,Indore,Cash,2,Vivo V20,September,2023,98058.9
2469,2023-09-09,Saturday,Vivo,7,22586.52,Vinod Kaur,56,Indore,UPI,2,Vivo Y51,September,2023,158105.64
2471,2023-09-10,Sunday,Vivo,7,37883.49,Radha Kumar,24,Madurai,Cash,2,Vivo V20,September,2023,265184.43
2487,2023-09-14,Thursday,Vivo,7,23124.42,Jyoti Jain,47,Bangalore,Debit Card,2,Vivo V20,September,2023,161870.94
2528,2023-09-25,Monday,Vivo,5,48551.91,Pankaj Teja,22,Bhopal,UPI,2,Vivo V20,September,2023,242759.55000000002
2535,2023-09-27,Wednesday,Vivo,5,24928.98,Pooja Deshmukh,33,Rajkot,Credit Card,2,Vivo S1,September,2023,124644.9
2559,2023-10-04,Wednesday,Vivo,8,40644.36,Sachin Prasad,54,Coimbatore,Cash,2,Vivo Y51,October,2023,325154.88
2601,2023-10-17,Tuesday,Vivo,9,69671.54,Kunal Singh,38,Chennai,Credit Card,2,Vivo S1,October,2023,627043.86
2604,2023-10-18,Wednesday,Vivo,1,51302.43,Kiran Siddiqui,33,Chennai,UPI,2,Vivo V20,October,2023,51302.43
2781,2023-12-07,Thursday,Vivo,3,10944.16,Namita Desai,46,Jodhpur,Credit Card,2,Vivo Y51,December,2023,32832.479999999996
2803,2023-12-14,Thursday,Vivo,5,24950.47,Lata Mehta,22,Gorakhpur,Cash,2,Vivo Y51,December,2023,124752.35
2826,2023-12-21,Thursday,Vivo,3,60310.06,Ravi Teja,22,Lucknow,UPI,2,Vivo V20,December,2023,180930.18
2881,2024-01-06,Saturday,Vivo,8,44789.31,Yogesh Kaur,39,Gorakhpur,Cash,2,Vivo Y51,January,2024,358314.48
2905,2024-01-13,Saturday,Vivo,6,63888.65,Vivek Luthra,40,Ludhiana,Cash,2,Vivo V20,January,2024,383331.9
2916,2024-01-16,Tuesday,Vivo,7,14734.11,Anita Shah,18,Rajkot,Debit Card,2,Vivo S1,January,2024,103138.77
2929,2024-01-20,Saturday,Vivo,4,53393.77,Vivek Nair,27,Gorakhpur,Credit Card,2,Vivo S1,January,2024,213575.08
3017,2024-02-15,Thursday,Vivo,7,38157.39,Kavita Solanki,41,Gorakhpur,UPI,2,Vivo V20,February,2024,267101.73
3036,2024-02-20,Tuesday,Vivo,8,52167.46,Arun Desai,45,Kanpur,Cash,2,Vivo Y51,February,2024,417339.68
3047,2024-02-24,Saturday,Vivo,5,17740.25,Rajesh Kulkarni,46,Bangalore,UPI,2,Vivo S1,February,2024,88701.25
3078,2024-03-03,Sunday,Vivo,6,30466.16,Harish Kapoor,28,Rajkot,UPI,2,Vivo V20,March,2024,182796.96
3215,2024-04-12,Friday,Vivo,4,30184.63,Harish Kaur,31,Kolkata,Cash,2,Vivo V20,April,2024,120738.52
3228,2024-04-15,Monday,Vivo,3,24138.64,Pankaj Verma,51,Vadodara,Credit Card,2,Vivo Y51,April,2024,72415.92
3268,2024-04-27,Saturday,Vivo,9,56950.72,Ayesha Roy,46,Bangalore,Credit Card,2,Vivo V20,April,2024,512556.48
3302,2024-05-07,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20,May,2024,27405.54
3345,2024-05-20,Monday,Vivo,8,20975.44,Ayesha Sheth,41,Bangalore,Cash,2,Vivo Y51,May,2024,167803.52
3372,2024-05-28,Tuesday,Vivo,4,27207.74,Vivek Nair,40,Madurai,UPI,2,Vivo V20,May,2024,108830.96
